--totals	-9592	 175856	 175856	 08	 6084	 5973	 4961	 6151	 
--totals	-9414	 176034	 176034	 09	 6116	 5973	 4961	 6151	 
--totals	-1631	 176257	 176257	 09	 6131	 5973	 4961	 6151	 
--totals	-1321	 176567	 176567	 09	 6150	 5973	 4961	 6151	 
--totals	-1013	 176875	 176875	 08	 6175	 5973	 4961	 6151	 
--totals	-9904	 177165	 177165	 09	 6209	 5973	 4961	 6151	 
--totals	160	 177376	 177376	 09	 6223	 5973	 4961	 6151	 
--totals	489	 177705	 177705	 09	 6261	 5973	 4961	 6151	 
--totals	793	 178009	 178009	 08	 6287	 5973	 4961	 6151	 
--totals	-9628	 178299	 178299	 08	 6321	 5973	 4961	 6151	 
--totals	-9492	 178435	 178435	 09	 6334	 5973	 4961	 6151	 
--totals	-136	 178610	 178610	 08	 6348	 5973	 4961	 6151	 
--totals	-10512	 178885	 178885	 09	 6370	 5973	 4961	 6151	 
--totals	-1808	 179075	 179075	 09	 6378	 5973	 4961	 6151	 
--totals	-1485	 179398	 179398	 09	 6398	 5973	 4961	 6151	 
--totals	-1211	 179672	 179672	 08	 6421	 5973	 4961	 6151	 
--totals	-10011	 179916	 179916	 08	 6439	 5973	 4961	 6151	 
--totals	-9868	 180059	 180059	 09	 6451	 5973	 4961	 6151	 
--totals	-280	 180234	 180234	 09	 6458	 5973	 4961	 6151	 
--totals	30	 180545	 180545	 09	 6476	 5973	 4961	 6151	 
--totals	329	 180844	 180844	 09	 6505	 5973	 4961	 6151	 
--totals	583	 181098	 181098	 08	 6531	 5973	 4961	 6151	 
--totals	-9101	 181313	 181313	 09	 6551	 5973	 4961	 6151	 
--totals	-1410	 181543	 181543	 09	 6562	 5973	 4961	 6151	 
--totals	-1128	 181825	 181825	 08	 6579	 5973	 4961	 6151	 
--totals	-10668	 182124	 182124	 09	 6597	 5973	 4961	 6151	 
--totals	-599	 182293	 182293	 09	 6607	 5973	 4961	 6151	 
--totals	-308	 182584	 182584	 09	 6618	 5973	 4961	 6151	 
--totals	-17	 182875	 182875	 09	 6639	 5973	 4961	 6151	 
--totals	258	 183150	 183150	 08	 6664	 5973	 4961	 6151	 
--totals	-9506	 183382	 183382	 08	 6664	 5973	 4961	 6151	 
--totals	-9396	 183492	 183492	 09	 6664	 5973	 4961	 6151	 
--totals	-483	 183700	 183700	 09	 6664	 5973	 4961	 6151	 
--totals	-155	 184028	 184028	 08	 6664	 5973	 4961	 6151	 
--totals	-9702	 184305	 184305	 08	 6664	 5973	 4961	 6151	 
--totals	-9565	 184442	 184442	 09	 6664	 5973	 4961	 6151	 
--totals	696	 184595	 184595	 08	 6664	 5973	 4961	 6151	 
--totals	-8346	 184863	 184863	 09	 6664	 5973	 4961	 6151	 
--totals	2449	 185007	 185007	 09	 6664	 5973	 4961	 6151	 
--totals	2752	 185310	 185310	 08	 6664	 5973	 4961	 6151	 
--totals	-7287	 185586	 185586	 09	 6664	 5973	 4961	 6151	 
--totals	2194	 185767	 185767	 08	 6664	 5973	 4961	 6151	 
--totals	-8649	 186061	 186061	 09	 6664	 5973	 4961	 6151	 
--totals	2602	 186175	 186175	 09	 6664	 5973	 4961	 6151	 
--totals	2881	 186454	 186454	 09	 6664	 5973	 4961	 6151	 
--totals	3118	 186691	 186691	 09	 6664	 5973	 4961	 6151	 
--totals	3359	 186932	 186932	 08	 6664	 5973	 4961	 6151	 
--totals	-7733	 187162	 187162	 09	 6664	 5973	 4961	 6151	 
--totals	3695	 187268	 187268	 09	 6664	 5973	 4961	 6151	 
--totals	3900	 187473	 187473	 09	 6664	 5973	 4961	 6151	 
--totals	4114	 187687	 187687	 09	 6664	 5973	 4961	 6151	 
--totals	4328	 187901	 187901	 08	 6664	 5973	 4961	 6151	 
--totals	-6854	 188105	 188105	 09	 6664	 5973	 4961	 6151	 
--totals	1721	 188336	 188336	 08	 6664	 5973	 4961	 6151	 
--totals	-9076	 188601	 188601	 09	 6664	 5973	 4961	 6151	 
--totals	2115	 188730	 188730	 09	 6664	 5973	 4961	 6151	 
--totals	2389	 189004	 189004	 08	 6664	 5973	 4961	 6151	 
--totals	-8502	 189247	 189247	 09	 6664	 5973	 4961	 6151	 
--totals	-727	 189467	 189467	 08	 6664	 5973	 4961	 6151	 
--totals	-10846	 189782	 189782	 09	 6664	 5973	 4961	 6151	 
--totals	-1726	 189942	 189942	 09	 6664	 6048	 4961	 6151	 
--totals	-1403	 190265	 190265	 08	 6664	 6123	 4961	 6151	 
--totals	-11386	 190538	 190538	 08	 6664	 6196	 4961	 6151	 
--totals	-11285	 190639	 190639	 09	 6664	 6220	 4961	 6151	 
--totals	-751	 190739	 190739	 08	 6664	 6237	 4961	 6151	 
--totals	-12039	 191020	 191020	 09	 6664	 6312	 4961	 6151	 
--totals	-2666	 191167	 191167	 09	 6664	 6331	 4961	 6220	 
--totals	-2368	 191465	 191465	 09	 6664	 6374	 4961	 6300	 
--totals	-2148	 191685	 191685	 08	 6664	 6403	 4961	 6360	 
--totals	-11696	 191914	 191914	 08	 6664	 6441	 4961	 6420	 
--totals	-11609	 192001	 192001	 09	 6664	 6455	 4961	 6433	 
--totals	-1736	 192097	 192097	 08	 6664	 6463	 4961	 6447	 
--totals	-11232	 192295	 192295	 08	 6664	 6463	 4961	 6504	 
--totals	-11143	 192384	 192384	 08	 6664	 6463	 4961	 6534	 
--totals	-11070	 192457	 192457	 09	 6664	 6463	 4961	 6550	 
--totals	-1673	 192583	 192583	 08	 6664	 6463	 4961	 6564	 
--totals	-10869	 192759	 192759	 09	 6664	 6463	 4961	 6604	 
--totals	790	 192849	 192849	 08	 6664	 6463	 4961	 6618	 
--totals	-10248	 193090	 193090	 09	 6664	 6463	 4961	 6671	 
--totals	222	 193245	 193245	 09	 6664	 6463	 4961	 6684	 
--totals	504	 193527	 193527	 08	 6664	 6463	 4961	 6738	 
--totals	-10827	 193771	 193771	 09	 6664	 6463	 4961	 6794	 
--totals	-1315	 193911	 193911	 09	 6664	 6463	 4961	 6809	 
--totals	-1025	 194201	 194201	 08	 6664	 6463	 4961	 6832	 
--totals	-12512	 194453	 194453	 09	 6664	 6463	 4961	 6860	 
--totals	-2553	 194589	 194589	 09	 6664	 6463	 4961	 6863	 
--totals	-2303	 194839	 194839	 09	 6664	 6463	 4961	 6881	 
--totals	-2061	 195081	 195081	 08	 6664	 6463	 4961	 6900	 
--totals	-12201	 195291	 195291	 08	 6664	 6463	 4961	 6900	 
--totals	-12109	 195383	 195383	 09	 6664	 6463	 4961	 6900	 
--totals	-4513	 195543	 195543	 10	 6664	 6463	 4961	 6900	 
--totals	6010	 195811	 195811	 09	 6664	 6463	 4961	 6900	 
--totals	-5470	 196269	 196269	 10	 6664	 6463	 4961	 6900	 
--totals	3626	 196537	 196537	 10	 6664	 6463	 4961	 6900	 
--totals	4054	 196965	 196965	 10	 6664	 6463	 4961	 6900	 
--totals	4473	 197384	 197384	 10	 6664	 6463	 4961	 6900	 
--totals	4849	 197760	 197760	 10	 6664	 6463	 4961	 6900	 
--totals	5231	 198142	 198142	 10	 6664	 6463	 4961	 6900	 
--totals	5619	 198530	 198530	 10	 6664	 6463	 4961	 6900	 
--totals	5975	 198886	 198886	 10	 6664	 6463	 4961	 6900	 
--totals	6335	 199246	 199246	 10	 6664	 6463	 4961	 6900	 
--totals	6669	 199580	 199580	 09	 6664	 6463	 4961	 6900	 
--totals	-3713	 199880	 199880	 09	 6664	 6463	 4961	 6900	 
--totals	-3520	 200073	 200073	 09	 6664	 6463	 4961	 6900	 
--totals	-3343	 200250	 200250	 09	 6664	 6463	 4961	 6900	 
--totals	-3165	 200428	 200428	 09	 6664	 6463	 4961	 6900	 
--totals	-3003	 200590	 200590	 09	 6664	 6463	 4961	 6900	 
--totals	-2837	 200756	 200756	 08	 6664	 6463	 4961	 6900	 
--totals	-14192	 200891	 200891	 09	 6664	 6463	 4961	 6900	 
--totals	-6540	 201055	 201055	 10	 6664	 6463	 4961	 6900	 
--totals	4432	 201316	 201316	 10	 6664	 6463	 4961	 6900	 
--totals	4828	 201712	 201712	 10	 6664	 6463	 4961	 6900	 
--totals	5234	 202118	 202118	 10	 6664	 6463	 4961	 6900	 
--totals	5604	 202488	 202488	 10	 6664	 6463	 4961	 6900	 
--totals	5966	 202850	 202850	 09	 6664	 6463	 4961	 6900	 
--totals	-4962	 203181	 203181	 09	 6664	 6463	 4961	 6900	 
--totals	-4767	 203376	 203376	 09	 6664	 6463	 4961	 6900	 
--totals	-4579	 203564	 203564	 09	 6664	 6463	 4961	 6900	 
--totals	-4416	 203727	 203727	 09	 6664	 6463	 4961	 6900	 
--totals	-4257	 203886	 203886	 09	 6664	 6463	 4961	 6900	 
--totals	-4111	 204032	 204032	 10	 6664	 6463	 4961	 6900	 
--totals	3563	 204311	 204311	 10	 6664	 6463	 4961	 6900	 
--totals	3915	 204663	 204663	 10	 6664	 6463	 4961	 6900	 
--totals	4263	 205011	 205011	 10	 6664	 6463	 4961	 6900	 
--totals	4579	 205327	 205327	 10	 6664	 6463	 4961	 6900	 
--totals	4881	 205629	 205629	 10	 6664	 6463	 4961	 6900	 
--totals	5177	 205925	 205925	 10	 6664	 6463	 4961	 6900	 
--totals	5445	 206193	 206193	 10	 6664	 6463	 4961	 6900	 
--totals	5680	 206428	 206428	 09	 6664	 6463	 4961	 6900	 
--totals	-6697	 206682	 206682	 10	 6664	 6463	 4961	 6900	 
--totals	3135	 206922	 206922	 10	 6664	 6463	 4961	 6900	 
--totals	3459	 207246	 207246	 10	 6664	 6463	 4961	 6900	 
--totals	3750	 207537	 207537	 10	 6664	 6463	 4961	 6900	 
--totals	4053	 207840	 207840	 10	 6664	 6463	 4961	 6900	 
--totals	4324	 208111	 208111	 10	 6664	 6463	 4961	 6900	 
--totals	4566	 208353	 208353	 10	 6664	 6463	 4961	 6900	 
--totals	4828	 208615	 208615	 09	 6664	 6463	 4961	 6900	 
--totals	-6377	 208858	 208858	 09	 6664	 6463	 4961	 6900	 
--totals	-6246	 208989	 208989	 10	 6664	 6463	 4961	 6900	 
--totals	1544	 209285	 209285	 09	 6664	 6463	 4961	 6900	 
--totals	-10354	 209583	 209583	 09	 6664	 6463	 4961	 6900	 
--totals	-10192	 209745	 209745	 10	 6664	 6463	 4961	 6900	 
--totals	-946	 209948	 209948	 09	 6664	 6463	 4961	 6900	 
--totals	-12777	 210279	 210279	 09	 6664	 6463	 4961	 6900	 
--totals	-12637	 210419	 210419	 09	 6664	 6463	 4961	 6900	 
--totals	-12493	 210563	 210563	 10	 6664	 6463	 4961	 6900	 
--totals	-1050	 210747	 210747	 09	 6664	 6463	 4961	 6900	 
--totals	-11794	 211034	 211034	 10	 6664	 6463	 4961	 6900	 
--totals	-199	 211181	 211181	 10	 6664	 6463	 4961	 6900	 
--totals	98	 211478	 211478	 09	 6664	 6463	 4961	 6900	 
--totals	-11449	 211761	 211761	 10	 6664	 6463	 4961	 6900	 
--totals	-597	 211930	 211930	 10	 6664	 6463	 4961	 6900	 
--totals	-315	 212212	 212212	 10	 6664	 6463	 4961	 6900	 
--totals	-35	 212492	 212492	 10	 6664	 6463	 4961	 6900	 
--totals	220	 212748	 212748	 10	 6664	 6463	 4961	 6900	 
--totals	463	 212991	 212991	 10	 6664	 6463	 4961	 6900	 
--totals	711	 213239	 213239	 10	 6664	 6463	 4961	 6900	 
--totals	947	 213475	 213475	 10	 6664	 6463	 4961	 6900	 
--totals	1165	 213693	 213693	 10	 6664	 6463	 4961	 6900	 
--totals	1387	 213915	 213915	 10	 6664	 6463	 4961	 6900	 
--totals	1588	 214116	 214116	 09	 6664	 6463	 4961	 6900	 
--totals	-10152	 214294	 214294	 10	 6664	 6463	 4961	 6900	 
--totals	-2481	 214524	 214524	 10	 6664	 6463	 5104	 6900	 
--totals	-2211	 214794	 214794	 10	 6664	 6463	 5234	 6900	 
--totals	-1939	 215066	 215066	 10	 6664	 6463	 5366	 6900	 
--totals	-1661	 215344	 215344	 09	 6664	 6463	 5499	 6900	 
--totals	-11544	 215584	 215584	 10	 6664	 6463	 5608	 6900	 
--totals	-3261	 215790	 215790	 10	 6664	 6463	 5645	 6900	 
--totals	-2987	 216064	 216064	 10	 6664	 6463	 5711	 6900	 
--totals	-2706	 216345	 216345	 10	 6664	 6463	 5772	 6900	 
--totals	-2445	 216606	 216606	 11	 6664	 6463	 5829	 6900	 
--totals	7546	 216903	 216903	 11	 6664	 6573	 5859	 6900	 
--totals	7964	 217321	 217321	 10	 6664	 6670	 5910	 6900	 
--totals	-2334	 217744	 217744	 09	 6664	 6751	 5973	 6900	 
--totals	-12227	 217978	 217978	 09	 6664	 6751	 6019	 6900	 
--totals	-12096	 218109	 218109	 10	 6664	 6751	 6043	 6900	 
--totals	-1831	 218250	 218250	 10	 6664	 6751	 6069	 6900	 
--totals	-1615	 218466	 218466	 11	 6664	 6751	 6117	 6900	 
--totals	6126	 218784	 218784	 10	 6664	 6751	 6144	 6900	 
--totals	-5214	 219160	 219160	 10	 6664	 6751	 6181	 6900	 
--totals	-4999	 219375	 219375	 11	 6664	 6751	 6202	 6900	 
--totals	6800	 219685	 219685	 11	 6664	 6751	 6221	 6900	 
--totals	7202	 220087	 220087	 11	 6664	 6751	 6263	 6900	 
--totals	7605	 220490	 220490	 11	 6664	 6751	 6297	 6900	 
--totals	7984	 220869	 220869	 10	 6664	 6751	 6325	 6900	 
--totals	-3834	 221200	 221200	 11	 6664	 6751	 6351	 6900	 
--totals	6325	 221521	 221521	 10	 6664	 6751	 6377	 6900	 
--totals	-5429	 221920	 221920	 11	 6664	 6751	 6416	 6900	 
--totals	6173	 222242	 222242	 11	 6664	 6751	 6431	 6900	 
--totals	6604	 222673	 222673	 11	 6664	 6751	 6470	 6900	 
--totals	6989	 223058	 223058	 10	 6664	 6751	 6498	 6900	 
--totals	-1676	 223442	 223442	 10	 6664	 6751	 6537	 6900	 
--totals	-1400	 223718	 223718	 10	 6664	 6751	 6560	 6900	 
--totals	-1126	 223992	 223992	 10	 6664	 6751	 6583	 6900	 
--totals	-883	 224235	 224235	 09	 6664	 6751	 6612	 6900	 
--totals	-12708	 224472	 224472	 09	 6664	 6751	 6629	 6900	 
--totals	-12594	 224586	 224586	 09	 6664	 6751	 6635	 6900	 
--totals	-12483	 224697	 224697	 10	 6664	 6751	 6642	 6900	 
--totals	-742	 224862	 224862	 09	 6664	 6751	 6651	 6900	 
--totals	-11598	 225109	 225109	 10	 6664	 6751	 6670	 6900	 
--totals	776	 225287	 225287	 10	 6664	 6751	 6679	 6900	 
--totals	1053	 225564	 225564	 10	 6664	 6751	 6706	 6900	 
--totals	1328	 225839	 225839	 10	 6664	 6751	 6726	 6900	 
--totals	1610	 226121	 226121	 10	 6664	 6751	 6755	 6900	 
--totals	1846	 226357	 226357	 10	 6664	 6751	 6773	 6900	 
--totals	2081	 226592	 226592	 10	 6664	 6751	 6798	 6900	 
--totals	2334	 226845	 226845	 09	 6664	 6751	 6816	 6900	 
--totals	-7693	 227042	 227042	 10	 6664	 6751	 6816	 6900	 
--totals	3615	 227216	 227216	 10	 6664	 6751	 6816	 6900	 
--totals	3919	 227520	 227520	 10	 6664	 6751	 6816	 6900	 
--totals	4203	 227804	 227804	 10	 6664	 6751	 6816	 6900	 
--totals	4468	 228069	 228069	 10	 6664	 6751	 6816	 6900	 
--totals	4698	 228299	 228299	 10	 6664	 6751	 6816	 6900	 
--totals	4937	 228538	 228538	 09	 6664	 6751	 6816	 6900	 
--totals	-6645	 228732	 228732	 10	 6664	 6751	 6816	 6900	 
--totals	5426	 228884	 228884	 09	 6664	 6751	 6816	 6900	 
--totals	-6143	 229120	 229120	 09	 6664	 6751	 6816	 6900	 
--totals	-6053	 229210	 229210	 10	 6664	 6751	 6816	 6900	 
--totals	5171	 229331	 229331	 10	 6664	 6751	 6816	 6900	 
--totals	5438	 229598	 229598	 09	 6664	 6751	 6816	 6900	 
--totals	-5210	 229840	 229840	 10	 6664	 6751	 6816	 6900	 
--totals	4983	 230037	 230037	 10	 6775	 6751	 6816	 6900	 
--totals	5308	 230362	 230362	 10	 6875	 6751	 6816	 6900	 
--totals	5613	 230667	 230667	 10	 6952	 6751	 6816	 6900	 
--totals	5915	 230969	 230969	 10	 7017	 6751	 6816	 6900	 
--totals	6187	 231241	 231241	 10	 7090	 6751	 6816	 6900	 
--totals	6454	 231508	 231508	 10	 7153	 6751	 6816	 6900	 
--totals	6679	 231733	 231733	 10	 7214	 6751	 6816	 6900	 
--totals	6909	 231963	 231963	 10	 7286	 6751	 6816	 6900	 
--totals	7127	 232181	 232181	 10	 7355	 6751	 6816	 6900	 
--totals	7307	 232361	 232361	 10	 7401	 6751	 6816	 6900	 
--totals	7486	 232540	 232540	 09	 7441	 6751	 6816	 6900	 
--totals	-5237	 232723	 232723	 09	 7492	 6751	 6816	 6900	 
--totals	-5163	 232797	 232797	 08	 7506	 6751	 6816	 6900	 
--totals	-17059	 232865	 232865	 08	 7523	 6751	 6816	 6900	 
--totals	-17042	 232882	 232882	 08	 7528	 6751	 6816	 6900	 
--totals	-17027	 232897	 232897	 09	 7531	 6751	 6816	 6900	 
--totals	-5037	 232923	 232923	 09	 7539	 6751	 6816	 6900	 
--totals	-4957	 233003	 233003	 09	 7558	 6751	 6816	 6900	 
--totals	-4897	 233063	 233063	 09	 7571	 6751	 6816	 6900	 
--totals	-4832	 233128	 233128	 09	 7584	 6751	 6816	 6900	 
--totals	-4784	 233176	 233176	 09	 7594	 6751	 6816	 6900	 
--totals	-4736	 233224	 233224	 09	 7606	 6751	 6816	 6900	 
--totals	-4693	 233267	 233267	 09	 7613	 6751	 6816	 6900	 
--totals	-4658	 233302	 233302	 09	 7617	 6751	 6816	 6900	 
--totals	-4625	 233335	 233335	 08	 7625	 6751	 6816	 6900	 
--totals	-17924	 233378	 233378	 09	 7630	 6751	 6816	 6900	 
--totals	-6136	 233427	 233427	 09	 7630	 6751	 6816	 6900	 
--totals	-6053	 233510	 233510	 09	 7637	 6751	 6816	 6900	 
--totals	-5985	 233578	 233578	 09	 7641	 6751	 6816	 6900	 
--totals	-5929	 233634	 233634	 10	 7643	 6751	 6816	 6900	 
--totals	7036	 233694	 233694	 10	 7646	 6751	 6816	 6900	 
--totals	7250	 233908	 233908	 10	 7682	 6751	 6816	 6900	 
--totals	7434	 234092	 234092	 10	 7703	 6751	 6816	 6900	 
--totals	7615	 234273	 234273	 10	 7720	 6751	 6816	 6900	 
--totals	7780	 234438	 234438	 09	 7736	 6751	 6816	 6900	 
--totals	-3691	 234570	 234570	 09	 7736	 6751	 6816	 6900	 
--totals	-3636	 234625	 234625	 09	 7736	 6751	 6816	 6900	 
--totals	-3579	 234682	 234682	 09	 7736	 6751	 6816	 6900	 
--totals	-3530	 234731	 234731	 09	 7736	 6751	 6816	 6900	 
--totals	-3467	 234794	 234794	 08	 7736	 6751	 6816	 6900	 
--totals	-15633	 234840	 234840	 09	 7736	 6751	 6816	 6900	 
--totals	-5430	 234916	 234916	 10	 7736	 6816	 6816	 6900	 
--totals	6861	 235055	 235055	 10	 7736	 6854	 6816	 6900	 
--totals	7158	 235352	 235352	 10	 7736	 6948	 6816	 6900	 
--totals	7447	 235641	 235641	 10	 7736	 7028	 6816	 6900	 
--totals	7744	 235938	 235938	 10	 7736	 7129	 6816	 6900	 
--totals	8023	 236217	 236217	 10	 7736	 7209	 6816	 6900	 
--totals	8258	 236452	 236452	 10	 7736	 7293	 6816	 6900	 
--totals	8489	 236683	 236683	 10	 7736	 7358	 6816	 6900	 
--totals	8684	 236878	 236878	 09	 7736	 7428	 6816	 6900	 
--totals	-2285	 237050	 237050	 09	 7736	 7428	 6816	 6900	 
--totals	-2209	 237126	 237126	 08	 7736	 7428	 6816	 6900	 
--totals	-15057	 237174	 237174	 08	 7736	 7428	 6816	 6900	 
--totals	-15050	 237181	 237181	 08	 7736	 7428	 6816	 6900	 
--totals	-15039	 237192	 237192	 09	 7736	 7428	 6816	 6900	 
--totals	-3594	 237250	 237250	 09	 7736	 7428	 6816	 6900	 
--totals	-3513	 237331	 237331	 09	 7736	 7428	 6816	 6900	 
--totals	-3447	 237397	 237397	 09	 7736	 7428	 6816	 6900	 
--totals	-3383	 237461	 237461	 09	 7736	 7428	 6816	 6900	 
--totals	-3331	 237513	 237513	 08	 7736	 7428	 6816	 6900	 
--totals	-15586	 237566	 237566	 09	 7736	 7428	 6816	 6900	 
--totals	-3342	 237598	 237598	 09	 7736	 7428	 6816	 6900	 
--totals	-3266	 237674	 237674	 09	 7736	 7428	 6816	 6900	 
--totals	-3216	 237724	 237724	 09	 7736	 7428	 6816	 6900	 
--totals	-3171	 237769	 237769	 09	 7736	 7428	 6816	 6900	 
--totals	-3130	 237810	 237810	 09	 7736	 7428	 6816	 6900	 
--totals	-3075	 237865	 237865	 08	 7736	 7428	 6816	 6900	 
--totals	-15951	 237909	 237909	 08	 7736	 7428	 6816	 6900	 
--totals	-15941	 237919	 237919	 09	 7736	 7428	 6816	 6900	 
--totals	-5522	 237988	 237988	 09	 7736	 7428	 6816	 6959	 
--totals	-5436	 238074	 238074	 10	 7736	 7428	 6816	 6999	 
--totals	6514	 238219	 238219	 09	 7736	 7428	 6816	 7044	 
--totals	-6289	 238551	 238551	 09	 7736	 7428	 6816	 7155	 
--totals	-6223	 238617	 238617	 09	 7736	 7428	 6816	 7182	 
--totals	-6135	 238705	 238705	 10	 7736	 7428	 6816	 7209	 
--totals	5754	 238818	 238818	 10	 7736	 7428	 6816	 7230	 
--totals	6050	 239114	 239114	 10	 7736	 7428	 6816	 7294	 
--totals	6288	 239352	 239352	 09	 7736	 7428	 6816	 7355	 
--totals	-6922	 239609	 239609	 10	 7736	 7428	 6816	 7426	 
--totals	6097	 239733	 239733	 10	 7736	 7428	 6816	 7438	 
--totals	6365	 240001	 240001	 09	 7736	 7428	 6816	 7478	 
--totals	-5939	 240239	 240239	 10	 7736	 7428	 6816	 7516	 
--totals	5253	 240401	 240401	 10	 7736	 7428	 6816	 7528	 
--totals	5552	 240700	 240700	 10	 7736	 7428	 6816	 7551	 
--totals	5835	 240983	 240983	 09	 7736	 7428	 6816	 7579	 
--totals	-7520	 241240	 241240	 10	 7736	 7428	 6816	 7607	 
--totals	4665	 241364	 241364	 10	 7736	 7428	 6816	 7611	 
--totals	4929	 241628	 241628	 10	 7736	 7428	 6816	 7631	 
--totals	5184	 241883	 241883	 10	 7736	 7428	 6816	 7645	 
--totals	5432	 242131	 242131	 10	 7736	 7428	 6816	 7661	 
--totals	5671	 242370	 242370	 10	 7736	 7428	 6816	 7675	 
--totals	5893	 242592	 242592	 09	 7736	 7428	 6816	 7692	 
--totals	-5963	 242741	 242741	 09	 7736	 7428	 6816	 7706	 
--totals	-5903	 242801	 242801	 09	 7736	 7428	 6816	 7711	 
--totals	-5852	 242852	 242852	 09	 7736	 7428	 6816	 7716	 
--totals	-5790	 242914	 242914	 09	 7736	 7428	 6816	 7719	 
--totals	-5750	 242954	 242954	 09	 7736	 7428	 6816	 7721	 
--totals	-5698	 243006	 243006	 09	 7736	 7428	 6816	 7724	 
--totals	-5643	 243061	 243061	 09	 7736	 7428	 6816	 7728	 
--totals	-5601	 243103	 243103	 08	 7736	 7428	 6816	 7733	 
--totals	-18870	 243132	 243132	 09	 7736	 7428	 6816	 7734	 
--totals	-6999	 243172	 243172	 10	 7736	 7428	 6816	 7734	 
--totals	5265	 243275	 243275	 09	 7736	 7428	 6816	 7736	 
--totals	-7492	 243527	 243527	 10	 7736	 7428	 6816	 7773	 
--totals	5524	 243624	 243624	 10	 7736	 7428	 6816	 7778	 
--totals	5799	 243899	 243899	 10	 7736	 7428	 6816	 7799	 
--totals	6064	 244164	 244164	 10	 7736	 7428	 6816	 7827	 
--totals	6290	 244390	 244390	 10	 7736	 7428	 6816	 7845	 
--totals	6516	 244616	 244616	 09	 7736	 7428	 6816	 7866	 
--totals	-6940	 244812	 244812	 10	 7736	 7428	 6816	 7877	 
